trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
B20130803WKD_045350_L..N02R,8:07:00,8:07:00,L05N,20,,0,0
B20130803WKD_045400_L..N01R,8:11:00,8:11:00,L05N,21,,0,0
B20130803WKD_045950_L..N01R,8:14:30,8:14:30,L05N,21,,0,0
B20130803WKD_046450_L..N02R,8:18:00,8:18:00,L05N,20,,0,0
B20130803WKD_046650_L..N01R,8:21:30,8:21:30,L05N,21,,0,0
B20130803WKD_048600_L..N05R,8:24:30,8:24:30,L05N,11,,0,0
B20130803WKD_047050_L..N01R,8:27:30,8:27:30,L05N,21,,0,0
B20130803WKD_047700_L..N02R,8:30:30,8:30:30,L05N,20,,0,0
B20130803WKD_047850_L..N01R,8:33:30,8:33:30,L05N,21,,0,0
B20130803WKD_048300_L..N02R,8:36:30,8:36:30,L05N,20,,0,0
B20130803WKD_048450_L..N01R,8:39:30,8:39:30,L05N,21,,0,0
B20130803WKD_050400_L..N05R,8:42:30,8:42:30,L05N,11,,0,0
B20130803WKD_048950_L..N01R,8:45:30,8:45:30,L05N,21,,0,0
B20130803WKD_049500_L..N02R,8:48:30,8:48:30,L05N,20,,0,0
B20130803WKD_049650_L..N01R,8:51:30,8:51:30,L05N,21,,0,0
B20130803WKD_051600_L..N05R,8:54:30,8:54:30,L05N,11,,0,0
B20130803WKD_050150_L..N01R,8:57:30,8:57:30,L05N,21,,0,0
B20130803WKD_050550_L..N01R,9:00:30,9:00:30,L05N,21,,0,0
B20130803WKD_052550_L..N05R,9:04:00,9:04:00,L05N,11,,0,0
B20130803WKD_051150_L..N01R,9:07:30,9:07:30,L05N,21,,0,0
B20130803WKD_051600_L..N01R,9:11:00,9:11:00,L05N,21,,0,0
B20130803WKD_052000_L..N01R,9:15:00,9:15:00,L05N,21,,0,0
B20130803WKD_054050_L..N05R,9:19:00,9:19:00,L05N,11,,0,0
B20130803WKD_052750_L..N01R,9:23:00,9:23:00,L05N,21,,0,0
B20130803WKD_053300_L..N01R,9:27:00,9:27:00,L05N,21,,0,0
B20130803WKD_055250_L..N05R,9:31:00,9:31:00,L05N,11,,0,0
B20130803WKD_054000_L..N01R,9:35:00,9:35:00,L05N,21,,0,0
B20130803WKD_054500_L..N01R,9:39:00,9:39:00,L05N,21,,0,0
B20130803WKD_054900_L..N01R,9:43:00,9:43:00,L05N,21,,0,0
B20130803WKD_055300_L..N01R,9:47:00,9:47:00,L05N,21,,0,0
B20130803WKD_055700_L..N01R,9:51:00,9:51:00,L05N,21,,0,0
B20130803WKD_056100_L..N01R,9:55:00,9:55:00,L05N,21,,0,0
B20130803WKD_058050_L..N05R,9:59:00,9:59:00,L05N,11,,0,0
B20130803WKD_056700_L..N01R,10:03:00,10:03:00,L05N,21,,0,0
B20130803WKD_057400_L..N01R,10:08:00,10:08:00,L05N,21,,0,0
B20130803WKD_057900_L..N01R,10:13:00,10:13:00,L05N,21,,0,0
B20130803WKD_058400_L..N01R,10:18:00,10:18:00,L05N,21,,0,0
B20130803WKD_058900_L..N01R,10:23:00,10:23:00,L05N,21,,0,0
B20130803WKD_059500_L..N01R,10:28:00,10:28:00,L05N,21,,0,0
B20130803WKD_060100_L..N01R,10:33:30,10:33:30,L05N,21,,0,0
B20130803WKD_060700_L..N01R,10:39:30,10:39:30,L05N,21,,0,0
B20130803WKD_061300_L..N01R,10:45:30,10:45:30,L05N,21,,0,0
B20130803WKD_061900_L..N01R,10:51:30,10:51:30,L05N,21,,0,0
B20130803WKD_062500_L..N01R,10:57:30,10:57:30,L05N,21,,0,0
B20130803WKD_063100_L..N01R,11:03:30,11:03:30,L05N,21,,0,0
B20130803WKD_063700_L..N01R,11:09:30,11:09:30,L05N,21,,0,0
B20130803WKD_064300_L..N01R,11:15:30,11:15:30,L05N,21,,0,0
B20130803WKD_064900_L..N01R,11:21:30,11:21:30,L05N,21,,0,0
B20130803WKD_065500_L..N01R,11:27:30,11:27:30,L05N,21,,0,0
B20130803WKD_066100_L..N01R,11:33:30,11:33:30,L05N,21,,0,0
B20130803WKD_066700_L..N01R,11:39:30,11:39:30,L05N,21,,0,0
B20130803WKD_067300_L..N01R,11:45:30,11:45:30,L05N,21,,0,0
B20130803WKD_067900_L..N01R,11:51:30,11:51:30,L05N,21,,0,0
B20130803WKD_068500_L..N01R,11:57:30,11:57:30,L05N,21,,0,0
B20130803WKD_069100_L..N01R,12:03:30,12:03:30,L05N,21,,0,0
B20130803WKD_069700_L..N01R,12:09:30,12:09:30,L05N,21,,0,0
B20130803WKD_070300_L..N01R,12:15:30,12:15:30,L05N,21,,0,0
B20130803WKD_070900_L..N01R,12:21:30,12:21:30,L05N,21,,0,0
B20130803WKD_071500_L..N01R,12:27:30,12:27:30,L05N,21,,0,0
B20130803WKD_072100_L..N01R,12:33:30,12:33:30,L05N,21,,0,0
B20130803WKD_072700_L..N01R,12:39:30,12:39:30,L05N,21,,0,0
B20130803WKD_073300_L..N01R,12:45:30,12:45:30,L05N,21,,0,0
B20130803WKD_073900_L..N01R,12:51:30,12:51:30,L05N,21,,0,0
B20130803WKD_074500_L..N01R,12:57:30,12:57:30,L05N,21,,0,0
B20130803WKD_075100_L..N01R,13:03:30,13:03:30,L05N,21,,0,0
B20130803WKD_075700_L..N01R,13:09:30,13:09:30,L05N,21,,0,0
B20130803WKD_076300_L..N01R,13:15:30,13:15:30,L05N,21,,0,0
B20130803WKD_076900_L..N01R,13:21:30,13:21:30,L05N,21,,0,0
B20130803WKD_077500_L..N01R,13:27:30,13:27:30,L05N,21,,0,0
B20130803WKD_078100_L..N01R,13:33:30,13:33:30,L05N,21,,0,0
B20130803WKD_078700_L..N01R,13:39:30,13:39:30,L05N,21,,0,0
B20130803WKD_079300_L..N01R,13:45:30,13:45:30,L05N,21,,0,0
B20130803WKD_079800_L..N01R,13:50:30,13:50:30,L05N,21,,0,0
B20130803WKD_080450_L..N02R,13:55:30,13:55:30,L05N,20,,0,0
B20130803WKD_080800_L..N01R,14:00:30,14:00:30,L05N,21,,0,0
B20130803WKD_081300_L..N01R,14:05:30,14:05:30,L05N,21,,0,0
B20130803WKD_081800_L..N01R,14:10:30,14:10:30,L05N,21,,0,0
B20130803WKD_082300_L..N01R,14:15:30,14:15:30,L05N,21,,0,0
B20130803WKD_082800_L..N01R,14:20:30,14:20:30,L05N,21,,0,0
B20130803WKD_083450_L..N02R,14:25:30,14:25:30,L05N,20,,0,0
B20130803WKD_083800_L..N01R,14:30:30,14:30:30,L05N,21,,0,0
B20130803WKD_084300_L..N01R,14:35:30,14:35:30,L05N,21,,0,0
B20130803WKD_084800_L..N01R,14:40:30,14:40:30,L05N,21,,0,0
B20130803WKD_085300_L..N01R,14:45:30,14:45:30,L05N,21,,0,0
B20130803WKD_085800_L..N01R,14:50:30,14:50:30,L05N,21,,0,0
B20130803WKD_086300_L..N01R,14:55:30,14:55:30,L05N,21,,0,0
B20130803WKD_086950_L..N02R,15:00:30,15:00:30,L05N,20,,0,0
B20130803WKD_087300_L..N01R,15:05:30,15:05:30,L05N,21,,0,0
B20130803WKD_087800_L..N01R,15:10:30,15:10:30,L05N,21,,0,0
B20130803WKD_088300_L..N01R,15:15:30,15:15:30,L05N,21,,0,0
B20130803WKD_088800_L..N01R,15:20:30,15:20:30,L05N,21,,0,0
B20130803WKD_089300_L..N01R,15:25:30,15:25:30,L05N,21,,0,0
B20130803WKD_089800_L..N01R,15:30:30,15:30:30,L05N,21,,0,0
B20130803WKD_090300_L..N01R,15:35:30,15:35:30,L05N,21,,0,0
B20130803WKD_090800_L..N01R,15:40:30,15:40:30,L05N,21,,0,0
B20130803WKD_091300_L..N01R,15:45:30,15:45:30,L05N,21,,0,0
B20130803WKD_091800_L..N01R,15:50:30,15:50:30,L05N,21,,0,0
B20130803WKD_092300_L..N01R,15:55:30,15:55:30,L05N,21,,0,0
B20130803WKD_092800_L..N01R,16:00:30,16:00:30,L05N,21,,0,0
B20130803WKD_093300_L..N01R,16:05:30,16:05:30,L05N,21,,0,0
B20130803WKD_093800_L..N01R,16:10:30,16:10:30,L05N,21,,0,0
B20130803WKD_094300_L..N01R,16:15:30,16:15:30,L05N,21,,0,0
B20130803WKD_094800_L..N01R,16:20:30,16:20:30,L05N,21,,0,0
B20130803WKD_095300_L..N01R,16:25:30,16:25:30,L05N,21,,0,0
B20130803WKD_095800_L..N01R,16:30:30,16:30:30,L05N,21,,0,0
B20130803WKD_096300_L..N01R,16:35:30,16:35:30,L05N,21,,0,0
B20130803WKD_096800_L..N01R,16:40:30,16:40:30,L05N,21,,0,0
B20130803WKD_097250_L..N01R,16:45:00,16:45:00,L05N,21,,0,0
B20130803WKD_097650_L..N01R,16:49:00,16:49:00,L05N,21,,0,0
B20130803WKD_098050_L..N01R,16:53:00,16:53:00,L05N,21,,0,0
B20130803WKD_098650_L..N01R,16:59:00,16:59:00,L05N,21,,0,0
B20130803WKD_099250_L..N01R,17:05:00,17:05:00,L05N,21,,0,0
B20130803WKD_099800_L..N02R,17:09:00,17:09:00,L05N,20,,0,0
B20130803WKD_100050_L..N01R,17:13:00,17:13:00,L05N,21,,0,0
B20130803WKD_100450_L..N01R,17:17:00,17:17:00,L05N,21,,0,0
B20130803WKD_100850_L..N01R,17:21:00,17:21:00,L05N,21,,0,0
B20130803WKD_101250_L..N01R,17:25:00,17:25:00,L05N,21,,0,0
B20130803WKD_101800_L..N02R,17:29:00,17:29:00,L05N,20,,0,0
B20130803WKD_101950_L..N01R,17:32:00,17:32:00,L05N,21,,0,0
B20130803WKD_102450_L..N01R,17:37:00,17:37:00,L05N,21,,0,0
B20130803WKD_102850_L..N01R,17:41:00,17:41:00,L05N,21,,0,0
B20130803WKD_103400_L..N02R,17:45:00,17:45:00,L05N,20,,0,0
B20130803WKD_103550_L..N01R,17:48:00,17:48:00,L05N,21,,0,0
B20130803WKD_104050_L..N01R,17:53:00,17:53:00,L05N,21,,0,0
B20130803WKD_104450_L..N01R,17:57:00,17:57:00,L05N,21,,0,0
B20130803WKD_104850_L..N01R,18:01:00,18:01:00,L05N,21,,0,0
B20130803WKD_105250_L..N01R,18:05:00,18:05:00,L05N,21,,0,0
B20130803WKD_105650_L..N01R,18:09:00,18:09:00,L05N,21,,0,0
B20130803WKD_106050_L..N01R,18:13:00,18:13:00,L05N,21,,0,0
B20130803WKD_106450_L..N01R,18:17:00,18:17:00,L05N,21,,0,0
B20130803WKD_106850_L..N01R,18:21:00,18:21:00,L05N,21,,0,0
B20130803WKD_107250_L..N01R,18:25:00,18:25:00,L05N,21,,0,0
B20130803WKD_107750_L..N01R,18:29:00,18:29:00,L05N,21,,0,0
B20130803WKD_108150_L..N01R,18:33:00,18:33:00,L05N,21,,0,0
B20130803WKD_108550_L..N01R,18:37:00,18:37:00,L05N,21,,0,0
B20130803WKD_108950_L..N01R,18:41:00,18:41:00,L05N,21,,0,0
B20130803WKD_109350_L..N01R,18:45:00,18:45:00,L05N,21,,0,0
B20130803WKD_109750_L..N01R,18:49:00,18:49:00,L05N,21,,0,0
B20130803WKD_110150_L..N01R,18:53:00,18:53:00,L05N,21,,0,0
B20130803WKD_110550_L..N01R,18:57:00,18:57:00,L05N,21,,0,0
B20130803WKD_110950_L..N01R,19:01:00,19:01:00,L05N,21,,0,0
B20130803WKD_111350_L..N01R,19:05:00,19:05:00,L05N,21,,0,0
B20130803WKD_111750_L..N01R,19:09:00,19:09:00,L05N,21,,0,0
B20130803WKD_112250_L..N01R,19:14:00,19:14:00,L05N,21,,0,0
B20130803WKD_112750_L..N01R,19:19:00,19:19:00,L05N,21,,0,0
B20130803WKD_113250_L..N01R,19:24:00,19:24:00,L05N,21,,0,0
B20130803WKD_113750_L..N01R,19:29:00,19:29:00,L05N,21,,0,0
B20130803WKD_114250_L..N01R,19:34:00,19:34:00,L05N,21,,0,0
B20130803WKD_114750_L..N01R,19:39:00,19:39:00,L05N,21,,0,0
B20130803WKD_115250_L..N01R,19:44:00,19:44:00,L05N,21,,0,0
B20130803WKD_115750_L..N01R,19:49:00,19:49:00,L05N,21,,0,0
B20130803WKD_116250_L..N01R,19:54:00,19:54:00,L05N,21,,0,0
B20130803WKD_116750_L..N01R,19:59:00,19:59:00,L05N,21,,0,0
B20130803WKD_117250_L..N01R,20:04:00,20:04:00,L05N,21,,0,0
B20130803WKD_117750_L..N01R,20:09:00,20:09:00,L05N,21,,0,0
B20130803WKD_118250_L..N01R,20:14:00,20:14:00,L05N,21,,0,0
B20130803WKD_118750_L..N01R,20:19:00,20:19:00,L05N,21,,0,0
B20130803WKD_119250_L..N01R,20:24:00,20:24:00,L05N,21,,0,0
B20130803WKD_119750_L..N01R,20:29:00,20:29:00,L05N,21,,0,0
B20130803WKD_120250_L..N01R,20:34:00,20:34:00,L05N,21,,0,0
B20130803WKD_120750_L..N01R,20:39:00,20:39:00,L05N,21,,0,0
B20130803WKD_121250_L..N01R,20:44:00,20:44:00,L05N,21,,0,0
B20130803WKD_121750_L..N01R,20:49:00,20:49:00,L05N,21,,0,0
B20130803WKD_122250_L..N01R,20:54:00,20:54:00,L05N,21,,0,0
B20130803WKD_122750_L..N01R,20:59:00,20:59:00,L05N,21,,0,0
B20130803WKD_123250_L..N01R,21:04:00,21:04:00,L05N,21,,0,0
B20130803WKD_123750_L..N01R,21:09:00,21:09:00,L05N,21,,0,0
B20130803WKD_124250_L..N01R,21:14:00,21:14:00,L05N,21,,0,0
B20130803WKD_124750_L..N01R,21:19:00,21:19:00,L05N,21,,0,0
B20130803WKD_125250_L..N01R,21:24:00,21:24:00,L05N,21,,0,0
B20130803WKD_125750_L..N01R,21:29:00,21:29:00,L05N,21,,0,0
B20130803WKD_126250_L..N01R,21:34:00,21:34:00,L05N,21,,0,0
B20130803WKD_126750_L..N01R,21:39:00,21:39:00,L05N,21,,0,0
B20130803WKD_127250_L..N01R,21:44:00,21:44:00,L05N,21,,0,0
B20130803WKD_127750_L..N01R,21:49:00,21:49:00,L05N,21,,0,0
B20130803WKD_128250_L..N01R,21:54:00,21:54:00,L05N,21,,0,0
B20130803WKD_128750_L..N01R,21:59:00,21:59:00,L05N,21,,0,0
B20130803WKD_129250_L..N01R,22:04:00,22:04:00,L05N,21,,0,0
B20130803WKD_129750_L..N01R,22:09:00,22:09:00,L05N,21,,0,0
B20130803WKD_130300_L..N01R,22:14:30,22:14:30,L05N,21,,0,0
B20130803WKD_130950_L..N01R,22:20:30,22:20:30,L05N,21,,0,0
B20130803WKD_131650_L..N01R,22:27:30,22:27:30,L05N,21,,0,0
B20130803WKD_132450_L..N01R,22:35:30,22:35:30,L05N,21,,0,0
B20130803WKD_133250_L..N01R,22:43:30,22:43:30,L05N,21,,0,0
B20130803WKD_134250_L..N01R,22:53:30,22:53:30,L05N,21,,0,0
B20130803WKD_135250_L..N01R,23:03:30,23:03:30,L05N,21,,0,0
B20130803WKD_136250_L..N01R,23:14:30,23:14:30,L05N,21,,0,0
B20130803WKD_137250_L..N01R,23:25:30,23:25:30,L05N,21,,0,0
B20130803WKD_138250_L..N01R,23:35:30,23:35:30,L05N,21,,0,0
B20130803WKD_139300_L..N01R,23:46:00,23:46:00,L05N,21,,0,0
B20130803WKD_140300_L..N01R,23:56:00,23:56:00,L05N,21,,0,0
B20130803WKD_141300_L..N01R,24:06:00,24:06:00,L05N,21,,0,0
B20130803WKD_142300_L..N01R,24:16:00,24:16:00,L05N,21,,0,0
B20130803WKD_143500_L..N01R,24:28:00,24:28:00,L05N,21,,0,0
B20130803SAT_000700_L..N01R,0:40:00,0:40:00,L05N,21,,0,0
B20130803SAT_001900_L..N01R,0:52:00,0:52:00,L05N,21,,0,0
B20130803SAT_003100_L..N01R,1:04:00,1:04:00,L05N,21,,0,0
B20130803SAT_004350_L..N01R,1:16:30,1:16:30,L05N,21,,0,0
B20130803SAT_006350_L..N01R,1:38:30,1:38:30,L05N,21,,0,0
B20130803SAT_008350_L..N01R,1:58:30,1:58:30,L05N,21,,0,0
B20130803SAT_010350_L..N01R,2:18:30,2:18:30,L05N,21,,0,0
B20130803SAT_012350_L..N01R,2:38:30,2:38:30,L05N,21,,0,0
B20130803SAT_014350_L..N01R,2:58:30,2:58:30,L05N,21,,0,0
B20130803SAT_016350_L..N01R,3:18:30,3:18:30,L05N,21,,0,0
B20130803SAT_018350_L..N01R,3:38:30,3:38:30,L05N,21,,0,0
B20130803SAT_020350_L..N01R,3:58:30,3:58:30,L05N,21,,0,0
B20130803SAT_022350_L..N01R,4:18:30,4:18:30,L05N,21,,0,0
B20130803SAT_024350_L..N01R,4:38:30,4:38:30,L05N,21,,0,0
B20130803SAT_026350_L..N01R,4:58:30,4:58:30,L05N,21,,0,0
B20130803SAT_028050_L..N01R,5:11:30,5:11:30,L05N,21,,0,0
B20130803SAT_029550_L..N01R,5:26:30,5:26:30,L05N,21,,0,0
B20130803SAT_030950_L..N01R,5:40:30,5:40:30,L05N,21,,0,0
B20130803SAT_032200_L..N01R,5:53:00,5:53:00,L05N,21,,0,0
B20130803SAT_033400_L..N01R,6:05:00,6:05:00,L05N,21,,0,0
B20130803SAT_034500_L..N01R,6:17:00,6:17:00,L05N,21,,0,0
B20130803SAT_035500_L..N01R,6:27:00,6:27:00,L05N,21,,0,0
B20130803SAT_036500_L..N01R,6:37:00,6:37:00,L05N,21,,0,0
B20130803SAT_037500_L..N01R,6:47:00,6:47:00,L05N,21,,0,0
B20130803SAT_038500_L..N01R,6:57:00,6:57:00,L05N,21,,0,0
B20130803SAT_039500_L..N01R,7:07:00,7:07:00,L05N,21,,0,0
B20130803SAT_040300_L..N01R,7:15:00,7:15:00,L05N,21,,0,0
B20130803SAT_041100_L..N01R,7:23:00,7:23:00,L05N,21,,0,0
B20130803SAT_041850_L..N01R,7:31:00,7:31:00,L05N,21,,0,0
B20130803SAT_042550_L..N01R,7:38:00,7:38:00,L05N,21,,0,0
B20130803SAT_043150_L..N01R,7:44:00,7:44:00,L05N,21,,0,0
B20130803SAT_043750_L..N01R,7:50:00,7:50:00,L05N,21,,0,0
B20130803SAT_044350_L..N01R,7:56:00,7:56:00,L05N,21,,0,0
B20130803SAT_044950_L..N01R,8:02:00,8:02:00,L05N,21,,0,0
B20130803SAT_045550_L..N01R,8:08:00,8:08:00,L05N,21,,0,0
B20130803SAT_046150_L..N01R,8:14:00,8:14:00,L05N,21,,0,0
B20130803SAT_046750_L..N01R,8:20:00,8:20:00,L05N,21,,0,0
B20130803SAT_047350_L..N01R,8:26:00,8:26:00,L05N,21,,0,0
B20130803SAT_047950_L..N01R,8:32:00,8:32:00,L05N,21,,0,0
B20130803SAT_048550_L..N01R,8:38:00,8:38:00,L05N,21,,0,0
B20130803SAT_049150_L..N01R,8:44:00,8:44:00,L05N,21,,0,0
B20130803SAT_049750_L..N01R,8:50:00,8:50:00,L05N,21,,0,0
B20130803SAT_050350_L..N01R,8:56:00,8:56:00,L05N,21,,0,0
B20130803SAT_050950_L..N01R,9:02:00,9:02:00,L05N,21,,0,0
B20130803SAT_051550_L..N01R,9:08:00,9:08:00,L05N,21,,0,0
B20130803SAT_052150_L..N01R,9:14:00,9:14:00,L05N,21,,0,0
B20130803SAT_052750_L..N01R,9:20:00,9:20:00,L05N,21,,0,0
B20130803SAT_053350_L..N01R,9:26:00,9:26:00,L05N,21,,0,0
B20130803SAT_053950_L..N01R,9:32:00,9:32:00,L05N,21,,0,0
B20130803SAT_054550_L..N01R,9:38:00,9:38:00,L05N,21,,0,0
B20130803SAT_055150_L..N01R,9:44:00,9:44:00,L05N,21,,0,0
B20130803SAT_055750_L..N01R,9:50:00,9:50:00,L05N,21,,0,0
B20130803SAT_056350_L..N01R,9:56:00,9:56:00,L05N,21,,0,0
B20130803SAT_056950_L..N01R,10:02:00,10:02:00,L05N,21,,0,0
B20130803SAT_057550_L..N01R,10:08:00,10:08:00,L05N,21,,0,0
B20130803SAT_058150_L..N01R,10:14:00,10:14:00,L05N,21,,0,0
B20130803SAT_058750_L..N01R,10:20:00,10:20:00,L05N,21,,0,0
B20130803SAT_059350_L..N01R,10:26:00,10:26:00,L05N,21,,0,0
B20130803SAT_059950_L..N01R,10:32:00,10:32:00,L05N,21,,0,0
B20130803SAT_060550_L..N01R,10:38:00,10:38:00,L05N,21,,0,0
B20130803SAT_061150_L..N01R,10:44:00,10:44:00,L05N,21,,0,0
B20130803SAT_061750_L..N01R,10:50:00,10:50:00,L05N,21,,0,0
B20130803SAT_062350_L..N01R,10:56:00,10:56:00,L05N,21,,0,0
B20130803SAT_062950_L..N01R,11:02:00,11:02:00,L05N,21,,0,0
B20130803SAT_063550_L..N01R,11:08:00,11:08:00,L05N,21,,0,0
B20130803SAT_064150_L..N01R,11:14:00,11:14:00,L05N,21,,0,0
B20130803SAT_064750_L..N01R,11:20:00,11:20:00,L05N,21,,0,0
B20130803SAT_065350_L..N01R,11:26:00,11:26:00,L05N,21,,0,0
B20130803SAT_065950_L..N01R,11:32:00,11:32:00,L05N,21,,0,0
B20130803SAT_066550_L..N01R,11:38:00,11:38:00,L05N,21,,0,0
B20130803SAT_067150_L..N01R,11:44:00,11:44:00,L05N,21,,0,0
B20130803SAT_067750_L..N01R,11:50:00,11:50:00,L05N,21,,0,0
B20130803SAT_068350_L..N01R,11:56:00,11:56:00,L05N,21,,0,0
B20130803SAT_068950_L..N01R,12:02:00,12:02:00,L05N,21,,0,0
B20130803SAT_069550_L..N01R,12:08:00,12:08:00,L05N,21,,0,0
B20130803SAT_070150_L..N01R,12:14:00,12:14:00,L05N,21,,0,0
B20130803SAT_070750_L..N01R,12:20:00,12:20:00,L05N,21,,0,0
B20130803SAT_071350_L..N01R,12:26:00,12:26:00,L05N,21,,0,0
B20130803SAT_071950_L..N01R,12:32:00,12:32:00,L05N,21,,0,0
B20130803SAT_072550_L..N01R,12:38:00,12:38:00,L05N,21,,0,0
B20130803SAT_073150_L..N01R,12:44:00,12:44:00,L05N,21,,0,0
B20130803SAT_073750_L..N01R,12:50:00,12:50:00,L05N,21,,0,0
B20130803SAT_074350_L..N01R,12:56:00,12:56:00,L05N,21,,0,0
B20130803SAT_074950_L..N01R,13:02:00,13:02:00,L05N,21,,0,0
B20130803SAT_075550_L..N01R,13:08:00,13:08:00,L05N,21,,0,0
B20130803SAT_076150_L..N01R,13:14:00,13:14:00,L05N,21,,0,0
B20130803SAT_076750_L..N01R,13:20:00,13:20:00,L05N,21,,0,0
B20130803SAT_077350_L..N01R,13:26:00,13:26:00,L05N,21,,0,0
B20130803SAT_077950_L..N01R,13:32:00,13:32:00,L05N,21,,0,0
B20130803SAT_078550_L..N01R,13:38:00,13:38:00,L05N,21,,0,0
B20130803SAT_079150_L..N01R,13:44:00,13:44:00,L05N,21,,0,0
B20130803SAT_079750_L..N01R,13:50:00,13:50:00,L05N,21,,0,0
B20130803SAT_080350_L..N01R,13:56:00,13:56:00,L05N,21,,0,0
B20130803SAT_080850_L..N01R,14:01:00,14:01:00,L05N,21,,0,0
B20130803SAT_081350_L..N01R,14:06:00,14:06:00,L05N,21,,0,0
B20130803SAT_081850_L..N01R,14:11:00,14:11:00,L05N,21,,0,0
B20130803SAT_082350_L..N01R,14:16:00,14:16:00,L05N,21,,0,0
B20130803SAT_082850_L..N01R,14:21:00,14:21:00,L05N,21,,0,0
B20130803SAT_083350_L..N01R,14:26:00,14:26:00,L05N,21,,0,0
B20130803SAT_083850_L..N01R,14:31:00,14:31:00,L05N,21,,0,0
B20130803SAT_084350_L..N01R,14:36:00,14:36:00,L05N,21,,0,0
B20130803SAT_084850_L..N01R,14:41:00,14:41:00,L05N,21,,0,0
B20130803SAT_085350_L..N01R,14:46:00,14:46:00,L05N,21,,0,0
B20130803SAT_085850_L..N01R,14:51:00,14:51:00,L05N,21,,0,0
B20130803SAT_086350_L..N01R,14:56:00,14:56:00,L05N,21,,0,0
B20130803SAT_086850_L..N01R,15:01:00,15:01:00,L05N,21,,0,0
B20130803SAT_087350_L..N01R,15:06:00,15:06:00,L05N,21,,0,0
B20130803SAT_087850_L..N01R,15:11:00,15:11:00,L05N,21,,0,0
B20130803SAT_088350_L..N01R,15:16:00,15:16:00,L05N,21,,0,0
B20130803SAT_088850_L..N01R,15:21:00,15:21:00,L05N,21,,0,0
B20130803SAT_089350_L..N01R,15:26:00,15:26:00,L05N,21,,0,0
B20130803SAT_089850_L..N01R,15:31:00,15:31:00,L05N,21,,0,0
B20130803SAT_090350_L..N01R,15:36:00,15:36:00,L05N,21,,0,0
B20130803SAT_090850_L..N01R,15:41:00,15:41:00,L05N,21,,0,0
B20130803SAT_091350_L..N01R,15:46:00,15:46:00,L05N,21,,0,0
B20130803SAT_091850_L..N01R,15:51:00,15:51:00,L05N,21,,0,0
B20130803SAT_092350_L..N01R,15:56:00,15:56:00,L05N,21,,0,0
B20130803SAT_092850_L..N01R,16:01:00,16:01:00,L05N,21,,0,0
B20130803SAT_093350_L..N01R,16:06:00,16:06:00,L05N,21,,0,0
B20130803SAT_093850_L..N01R,16:11:00,16:11:00,L05N,21,,0,0
B20130803SAT_094350_L..N01R,16:16:00,16:16:00,L05N,21,,0,0
B20130803SAT_094850_L..N01R,16:21:00,16:21:00,L05N,21,,0,0
B20130803SAT_095350_L..N01R,16:26:00,16:26:00,L05N,21,,0,0
B20130803SAT_095850_L..N01R,16:31:00,16:31:00,L05N,21,,0,0
B20130803SAT_096350_L..N01R,16:36:00,16:36:00,L05N,21,,0,0
B20130803SAT_096850_L..N01R,16:41:00,16:41:00,L05N,21,,0,0
B20130803SAT_097350_L..N01R,16:46:00,16:46:00,L05N,21,,0,0
B20130803SAT_097850_L..N01R,16:51:00,16:51:00,L05N,21,,0,0
B20130803SAT_098350_L..N01R,16:56:00,16:56:00,L05N,21,,0,0
B20130803SAT_098850_L..N01R,17:01:00,17:01:00,L05N,21,,0,0
B20130803SAT_099350_L..N01R,17:06:00,17:06:00,L05N,21,,0,0
B20130803SAT_099850_L..N01R,17:11:00,17:11:00,L05N,21,,0,0
B20130803SAT_100350_L..N01R,17:16:00,17:16:00,L05N,21,,0,0
B20130803SAT_100850_L..N01R,17:21:00,17:21:00,L05N,21,,0,0
B20130803SAT_101350_L..N01R,17:26:00,17:26:00,L05N,21,,0,0
B20130803SAT_101850_L..N01R,17:31:00,17:31:00,L05N,21,,0,0
B20130803SAT_102350_L..N01R,17:36:00,17:36:00,L05N,21,,0,0
B20130803SAT_102850_L..N01R,17:41:00,17:41:00,L05N,21,,0,0
B20130803SAT_103350_L..N01R,17:46:00,17:46:00,L05N,21,,0,0
B20130803SAT_103850_L..N01R,17:51:00,17:51:00,L05N,21,,0,0
B20130803SAT_104350_L..N01R,17:56:00,17:56:00,L05N,21,,0,0
B20130803SAT_104850_L..N01R,18:01:00,18:01:00,L05N,21,,0,0
B20130803SAT_105350_L..N01R,18:06:00,18:06:00,L05N,21,,0,0
B20130803SAT_105850_L..N01R,18:11:00,18:11:00,L05N,21,,0,0
B20130803SAT_106350_L..N01R,18:16:00,18:16:00,L05N,21,,0,0
B20130803SAT_106850_L..N01R,18:21:00,18:21:00,L05N,21,,0,0
B20130803SAT_107350_L..N01R,18:26:00,18:26:00,L05N,21,,0,0
B20130803SAT_107850_L..N01R,18:31:00,18:31:00,L05N,21,,0,0
B20130803SAT_108350_L..N01R,18:36:00,18:36:00,L05N,21,,0,0
B20130803SAT_108850_L..N01R,18:41:00,18:41:00,L05N,21,,0,0
B20130803SAT_109350_L..N01R,18:46:00,18:46:00,L05N,21,,0,0
B20130803SAT_109850_L..N01R,18:51:00,18:51:00,L05N,21,,0,0
B20130803SAT_110400_L..N01R,18:56:00,18:56:00,L05N,21,,0,0
B20130803SAT_110900_L..N01R,19:01:00,19:01:00,L05N,21,,0,0
